Date,Year,Experiment,DataUse,Replication,Month,Vegetation,VegType,N2O,N_rate,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3,Clay,Sand,SOM,IF_Outlier
2/9/12,0.020682235485946745,BCSE_KBS,Building,R1,February,Corn,Annual,-0.12540830872050332,0.48123292138736623,-0.5187736347042133,-0.8114159719071435,-1.5186171938423532,0.5568554112198294,0.29467560267618786,0.7976374948340174,-0.031188352553110636,-0.08301690529935482,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
2/10/12,0.020682235485946745,BCSE_KBS,Building,R1,February,Corn,Annual,-0.18532436582009137,0.48123292138736623,-0.5187736347042133,-0.8114159719071435,-1.5607755369844718,0.5637575234882533,0.3016746974785981,0.6451279453185692,-0.034133973674977836,-0.08225926652616272,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
2/18/12,0.020682235485946745,BCSE_KBS,Building,R1,February,Corn,Annual,-0.13784241939717295,0.48123292138736623,-0.19080319511195937,-0.44713773990161654,-1.2762067207751706,0.6189744216356438,0.3576674558978803,1.1602228674272002,-0.04771880589931459,-0.07166742318464335,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
2/19/12,0.020682235485946745,BCSE_KBS,Building,R1,February,Corn,Annual,-0.14485475426768965,0.48123292138736623,-0.5187736347042133,-0.46864027442972056,-1.7083297379818871,0.6258765339040676,0.3646665507002906,0.9175473863230504,-0.04632326851423105,-0.06964675705450013,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
3/16/12,0.020682235485946745,BCSE_KBS,Building,R1,March,Corn,Annual,-0.1587264077138815,0.48123292138736623,-0.4174009533756985,-0.4576781980036283,0.5471416201214626,0.8053314528830867,0.5466430155629577,1.0903641146617742,-0.09599401932942614,-0.031903015001556775,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
3/17/12,0.020682235485946745,BCSE_KBS,Building,R1,March,Corn,Annual,-0.18686100361418947,0.48123292138736623,-0.4174009533756985,-0.4576781980036283,0.7052354069044077,0.8122335651515106,0.553642110365368,1.0344958196313134,-0.10380496289248556,-0.024293561823869648,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
3/30/12,0.020682235485946745,BCSE_KBS,Building,R1,March,Corn,Annual,-0.20591686639109302,0.48123292138736623,-0.5187736347042133,0.6983992466250233,-1.075954590850107,0.9019610246410201,0.6446303427967016,1.0810290071476774,-0.1478087831343514,0.01352220557125506,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
3/31/12,0.020682235485946745,BCSE_KBS,Building,R1,March,Corn,Annual,-0.26222290754066874,0.48123292138736623,0.11232099905663903,-0.5116453434859287,-0.9600191472092804,0.9088631369094439,0.6516294375991118,1.0618592273380256,-0.14644604930971847,0.015869852220639535,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
4/17/12,0.020682235485946745,BCSE_KBS,Building,R1,April,Corn,Annual,-0.21736561661481715,0.48123292138736623,4.454450849294693,1.330405114421649,-0.591133644715742,1.0261990454726488,0.7706140492400865,1.1486210818744649,-0.1710877605047967,0.040925183656572266,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
4/20/12,0.020682235485946745,BCSE_KBS,Building,R1,April,Corn,Annual,-0.19405945367835217,0.48123292138736623,-0.29118202662352793,1.4164152525340656,-0.18008979908008496,1.0469053822779204,0.7916113336473173,1.1020187596327462,-0.16222941311721026,0.039376356189026185,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/5/12,0.020682235485946745,BCSE_KBS,Building,R1,May,Corn,Annual,-0.1077093838782851,0.48123292138736623,-0.16496309987135752,0.3990502365278889,0.1782561176279239,1.1504370663042776,0.8965977556834714,1.4732241390172625,-0.19711954182488353,0.07784455045054674,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/6/12,0.020682235485946745,BCSE_KBS,Building,R1,May,Corn,Annual,-0.15333200204834146,0.48123292138736623,-0.39255470795204284,0.1954085859970213,0.2836519754832206,1.1573391785727014,0.9035968504858817,1.4109577875811141,-0.2044277284720234,0.08149927134495394,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/7/12,0.020682235485946745,BCSE_KBS,Building,R1,May,Corn,Annual,-0.18330806254971505,0.48123292138736623,-0.5187736347042133,0.10982006620868576,0.11501860291474592,1.164241290841125,0.9105959452882919,1.439986640870365,-0.20496644609857778,0.08629158084173945,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/8/12,0.020682235485946745,BCSE_KBS,Building,R1,May,Corn,Annual,-0.1754960605030339,0.48123292138736623,-0.3170221218641298,-0.5542287942180563,0.12555818870027555,1.171143403109549,0.9175950400907023,1.1648090829227138,-0.11247742343751899,0.14064943764417281,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/9/12,0.020682235485946745,BCSE_KBS,Building,R1,May,Corn,Annual,-0.26222290754066874,0.48123292138736623,-0.3170221218641298,-0.5542287942180563,0.02016233084497883,-1.341225462596719,0.9245941348931125,0.8837167815969796,-0.038548824687447636,0.1827993623034185,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/13/12,0.020682235485946745,BCSE_KBS,Building,R1,May,Corn,Annual,-0.17610360993958404,0.48123292138736623,-0.39255470795204284,-0.6722819249605881,0.27311238969769097,-1.3136170135230238,0.9525905141027536,1.1809320298490207,0.2677140711002589,0.3627778134436114,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/18/12,0.020682235485946745,BCSE_KBS,Building,R1,May,Corn,Annual,-0.18813471561212936,0.48123292138736623,-0.5187736347042133,-0.7578704447489237,0.5366020343359328,-1.2791064521809048,0.9875859881148049,0.758436445052631,0.5499143232388688,0.5873152835218065,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/29/12,0.020682235485946745,BCSE_KBS,Building,R1,May,Corn,Annual,-0.26222290754066874,0.48123292138736623,-0.5187736347042133,-0.6402389323304724,1.105739666754535,-1.2031832172282428,1.064576030941318,0.5347640160732324,0.2536759953153305,0.7834697625348023,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/30/12,0.020682235485946745,BCSE_KBS,Building,R1,May,Corn,Annual,-0.2965089778819502,0.48123292138736623,-0.5187736347042133,-0.6402389323304724,0.30473114705428006,-1.196281104959819,1.071575125743728,0.49399105661870585,0.2206662190551744,0.7642425086190082,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
5/31/12,0.020682235485946745,BCSE_KBS,Building,R1,May,Corn,Annual,-0.302678925905633,0.48123292138736623,-0.5187736347042133,-0.6402389323304724,-0.2538668995787926,-1.1893789926913951,1.0785742205461384,0.49344268358084287,0.22379148972288926,0.7402199172352046,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
6/4/12,0.020682235485946745,BCSE_KBS,Building,R1,June,Corn,Annual,-0.14520149725298626,0.48123292138736623,-0.5187736347042133,0.5592651996784677,0.5366020343359328,-1.1617705436177,1.1065705997557795,0.9559723265332443,0.14190910561483872,0.6725443162765662,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
6/5/12,0.020682235485946745,BCSE_KBS,Building,R1,June,Corn,Annual,-0.2388575805332507,0.48123292138736623,-0.5187736347042133,0.5592651996784677,0.29419156126875023,-1.154868431349276,1.1135696945581897,0.8615001689039837,0.11203853768540571,0.6475274602616529,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
6/6/12,0.020682235485946745,BCSE_KBS,Building,R1,June,Corn,Annual,-0.24739249740107344,0.48123292138736623,-0.5187736347042133,0.5592651996784677,0.47336451962275455,-1.1479663190808522,1.1205687893606,0.8079758125144418,0.06908289130469748,0.6226455710174303,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
6/7/12,0.020682235485946745,BCSE_KBS,Building,R1,June,Corn,Annual,-0.23459531063752237,0.48123292138736623,-0.5187736347042133,0.5592651996784677,0.6946958211188778,-1.1410642068124284,1.1275678841630103,0.7823632427577923,0.023783253421371487,0.5947341763771303,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
6/8/12,0.020682235485946745,BCSE_KBS,Building,R1,June,Corn,Annual,-0.2705332589903449,0.48123292138736623,-0.5187736347042133,-0.05123813359005419,0.726314578475467,-1.1341620945440047,1.1345669789654207,0.6943541956561607,-0.024477714331079585,0.5597732206249338,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
6/9/12,0.020682235485946745,BCSE_KBS,Building,R1,June,Corn,Annual,-0.23401526349562357,0.48123292138736623,-0.5187736347042133,-0.8114159719071435,1.179516767253243,-1.1272599822755809,1.1415660737678308,0.6338183498128098,-0.08169959835027267,0.520323075481948,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
6/10/12,0.020682235485946745,BCSE_KBS,Building,R1,June,Corn,Annual,-0.24485220140219852,0.48123292138736623,-0.5187736347042133,-0.8114159719071435,1.2005959388243022,-1.120357870007157,1.1485651685702412,0.5471012288176802,-0.16968028755194378,0.43307373995359183,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
6/11/12,0.020682235485946745,BCSE_KBS,Building,R1,June,Corn,Annual,-0.260415769845753,0.48123292138736623,-0.5187736347042133,-0.8114159719071435,1.1900563530387722,-1.1134557577387332,-1.3921062447046881,0.6738436873719171,0.227169409409004,0.598762993023024,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
6/12/12,0.020682235485946745,BCSE_KBS,Building,R1,June,Corn,Annual,-0.28234396964560377,0.48123292138736623,-0.5187736347042133,-0.8114159719071435,0.757933335832056,-1.1065536454703093,-1.3851071499022778,0.6446603128781048,0.4416046669974119,0.6496145398939757,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
6/13/12,0.020682235485946745,BCSE_KBS,Building,R1,June,Corn,Annual,-0.26222290754066874,0.48123292138736623,-0.5187736347042133,-0.8114159719071435,0.3363499044108689,-1.0996515332018855,-1.3781080550998674,0.5870493057745078,0.6358196097145691,0.7037502647274171,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
6/14/12,0.020682235485946745,BCSE_KBS,Building,R1,June,Corn,Annual,-0.3205636908897605,0.48123292138736623,-0.5187736347042133,-0.8114159719071435,0.7157749926899372,-1.0927494209334618,-1.3711089602974573,0.5532756351817685,0.8452799686492938,0.8021038167013418,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
6/15/12,0.020682235485946745,BCSE_KBS,Building,R1,June,Corn,Annual,-0.30844781903989804,0.48123292138736623,-0.5187736347042133,-0.8114159719071435,1.0741209093979462,-1.085847308665038,-1.364109865495047,0.48621161291221277,1.0404680836598177,0.930615679455566,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
